order_id,order_date,customer_id,customer_name,customer_age,city,state,zone,category,product,sku,quantity,unit_price,gross_sales,coupon_code,discount_amount,gst_rate,net_sales,gst_amount,payment_mode,order_status,sales_channel,sales_employee,delivery_partner,delivery_days,customer_rating,cogs,profit,profit_margin_pct,shipping_charges,invoice_amount
IN240101300,23-Jan-2024,CUST16997,Vihaan Yadav,48,Kolkata,West Bengal,East,Home & Kitchen,Cookware Set,HOM-COO897,2,5599,11198,WELCOME100,100.00,0.12,11098.00,1331.76,Credit Card,Delivered,Mobile App,Pooja Reddy,Ecom Express,3,5,7668.80,3429.20,0.3090,65.00,12494.76
IN240100315,24-Jan-2024,CUST23292,Rutuja Singh,48,Bhubaneswar,Odisha,East,Electronics,Laptop,ELE-LAP599,1,65799,65799,WELCOME100,100.00,0.12,65699.00,7883.88,Debit Card,Delivered,Mobile App,Rohan Mehta,Delhivery,3,5,49944.60,15754.40,0.2398,112.00,73694.88
IN240100777,24-Jan-2024,CUST13569,Myra Chauhan,58,Noida,Uttar Pradesh,North,Electronics,Keyboard,ELE-KEY228,1,1399,1399,DIWALI20,279.80,0.18,1119.20,201.46,UPI,Cancelled,Website,Neha Patel,DTDC,3,,1094.96,24.24,0.0217,0.00,1320.66
IN240101988,24-Jan-2024,CUST32115,Siddharth Chatterjee,29,Vijayawada,Andhra Pradesh,South,Electronics,Laptop,ELE-LAP610,1,48899,48899,PAYDAY15,7334.85,0.12,41564.15,4987.70,UPI,Delivered,Website,Rohan Mehta,Shadowfax,3,4,39642.27,1921.88,0.0462,112.00,46663.85
IN240100084,25-Jan-2024,CUST50447,Deepak Gupta,18,Mumbai,Maharashtra,West,Books & Stationery,Notebook Pack,BOO-NOT303,1,396,396,NEWYEAR10,39.60,0.12,356.40,42.77,COD,Returned,Website,Amit Sharma,DTDC,3,5,297.30,59.10,0.1658,86.00,485.17
IN240102129,25-Jan-2024,CUST55962,Deepak Shinde,25,Nashik,Maharashtra,West,Sports & Fitness,Running Shoes,SPO-RUN236,4,5299,21196,No Coupon,0.00,0.12,21196.00,2543.52,UPI,Delivered,Marketplace,Anjali Joshi,Xpressbees,5,4,13621.45,7574.55,0.3574,75.00,23814.52
IN240100801,26-Jan-2024,CUST91365,Ishaan Kapoor,45,Indore,Madhya Pradesh,Central,Grocery & Gourmet,Tea Pack,GRO-TEA442,3,605,1815,No Coupon,0.00,0.12,1815.00,217.80,Debit Card,Delivered,Marketplace,Isha Gupta,Ecom Express,7,5,1201.46,613.54,0.3380,174.00,2206.80
IN240101286,26-Jan-2024,CUST60102,Reyansh Gaikwad,18,Indore,Madhya Pradesh,Central,Sports & Fitness,Cricket Bat,SPO-CRI936,1,1299,1299,FREESHIP,0.00,0.18,1299.00,233.82,Credit Card,Returned,Website,Rahul Verma,Ecom Express,5,2,899.78,399.22,0.3073,176.00,1708.82
IN240101330,26-Jan-2024,CUST80096,Isha Kadam,51,Ludhiana,Punjab,North,Fashion,Jeans,FAS-JEA499,1,1699,1699,APPONLY,135.92,0.12,1563.08,187.57,Credit Card,Shipped,Marketplace,Vikram Singh,Shadowfax,7,,1247.49,315.59,0.2019,68.00,1818.65
IN240101410,26-Jan-2024,CUST63526,Reyansh Verma,20,Vijayawada,Andhra Pradesh,South,Home & Kitchen,Bedsheet Set,HOM-BED326,4,1899,7596,No Coupon,0.00,0.18,7596.00,1367.28,UPI,Delivered,Mobile App,Isha Gupta,Ecom Express,3,4,4931.48,2664.52,0.3508,160.00,9123.28
IN240100111,27-Jan-2024,CUST15280,Siddharth Joshi,49,Pune,Maharashtra,West,Books & Stationery,Notebook Pack,BOO-NOT559,1,261,261,No Coupon,0.00,0.05,261.00,13.05,Debit Card,Returned,Mobile App,Tanvi Jadhav,DTDC,1,5,202.29,58.71,0.2249,87.00,361.05
IN240100409,27-Jan-2024,CUST18557,Sai Saxena,55,Bengaluru,Karnataka,South,Home & Kitchen,Pressure Cooker,HOM-PRE159,1,3699,3699,No Coupon,0.00,0.12,3699.00,443.88,UPI,Delivered,Marketplace,Sagar Pawar,DTDC,3,5,2320.55,1378.45,0.3727,160.00,4302.88
IN240100532,27-Jan-2024,CUST24893,Myra Yadav,31,Patna,Bihar,East,Grocery & Gourmet,Spices Combo,GRO-SPI320,1,509,509,DIWALI20,101.80,0.12,407.20,48.86,UPI,Delivered,Mobile App,Tanvi Jadhav,DTDC,4,3,325.67,81.53,0.2002,99.00,555.06
IN240100622,27-Jan-2024,CUST59713,Kabir Pillai,33,Visakhapatnam,Andhra Pradesh,South,Fashion,Handbag,FAS-HAN872,4,2499,9996,No Coupon,0.00,0.18,9996.00,1799.28,Wallet,Delivered,Mobile App,Swati Mishra,Blue Dart,4,4,5808.21,4187.79,0.4189,180.00,11975.28
IN240100813,27-Jan-2024,CUST85601,Bhavna Patel,23,Chennai,Tamil Nadu,South,Books & Stationery,Notebook Pack,BOO-NOT539,1,151,151,No Coupon,0.00,0.05,151.00,7.55,Net Banking,Delivered,Marketplace,Amit Sharma,India Post,1,5,116.05,34.95,0.2315,176.00,334.55
IN240101271,27-Jan-2024,CUST65348,Payal Reddy,56,Bhopal,Madhya Pradesh,Central,Books & Stationery,Office Diary,BOO-OFF469,2,527,1054,No Coupon,0.00,0.12,1054.00,126.48,UPI,Delivered,Mobile App,Isha Gupta,Xpressbees,4,3,663.77,390.23,0.3702,152.00,1332.48
IN240101288,27-Jan-2024,CUST38180,Anika Verma,21,Pune,Maharashtra,West,Fashion,Handbag,FAS-HAN308,2,4499,8998,No Coupon,0.00,0.12,8998.00,1079.76,Credit Card,Delivered,Website,Priya Nair,Xpressbees,7,5,5770.45,3227.55,0.3587,67.00,10144.76
IN240102050,27-Jan-2024,CUST53559,Ira Banerjee,48,Nashik,Maharashtra,West,Fashion,Women Kurti,FAS-WOM417,1,2799,2799,No Coupon,0.00,0.18,2799.00,503.82,UPI,Delivered,Marketplace,Rahul Verma,DTDC,1,3,1629.31,1169.69,0.4179,114.00,3416.82
IN240101339,28-Jan-2024,CUST11622,Sneha Khan,23,Visakhapatnam,Andhra Pradesh,South,Beauty & Personal Care,Hair Oil,BEA-HAI867,4,320,1280,MEGADEAL,230.40,0.12,1049.60,125.95,UPI,Shipped,Social Commerce,Anjali Joshi,Ecom Express,3,,838.82,210.78,0.2008,129.00,1304.55
IN240101908,28-Jan-2024,CUST10376,Vikram More,41,Mumbai,Maharashtra,West,Fashion,Men T-Shirt,FAS-MEN830,1,985,985,No Coupon,0.00,0.18,985.00,177.30,COD,Delivered,Website,Amit Sharma,DTDC,2,5,595.62,389.38,0.3953,155.00,1317.30
IN240102096,29-Jan-2024,CUST81127,Neha Dhawale,43,Bhubaneswar,Odisha,East,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY624,3,406,1218,FESTIVE10,121.80,0.12,1096.20,131.54,UPI,Cancelled,Marketplace,Isha Gupta,India Post,5,,757.36,338.84,0.3091,0.00,1227.74
IN240102294,29-Jan-2024,CUST66824,Sakshi Mishra,48,Thiruvananthapuram,Kerala,South,Beauty & Personal Care,Shampoo,BEA-SHA828,5,852,4260,No Coupon,0.00,0.18,4260.00,766.80,Debit Card,Delivered,Marketplace,Pooja Reddy,Shadowfax,8,5,2734.93,1525.07,0.3580,75.00,5101.80
IN240102452,29-Jan-2024,CUST92514,Riya Jadhav,42,Nagpur,Maharashtra,West,Books & Stationery,Kids Story Book,BOO-KID435,1,310,310,FESTIVE10,31.00,0.18,279.00,50.22,Net Banking,Delivered,Mobile App,Nikhil Bansal,Xpressbees,4,4,206.81,72.19,0.2587,131.00,460.22
IN240100048,30-Jan-2024,CUST90701,Pranav Sharma,44,Bengaluru,Karnataka,South,Books & Stationery,Exam Prep Book,BOO-EXA121,1,803,803,APPONLY,64.24,0.18,738.76,132.98,Credit Card,Delivered,Mobile App,Sneha Kulkarni,DTDC,6,5,508.54,230.22,0.3116,117.00,988.74
IN240100314,30-Jan-2024,CUST55020,Vihaan Iyer,27,Ahmedabad,Gujarat,West,Grocery & Gourmet,Tea Pack,GRO-TEA955,1,174,174,No Coupon,0.00,0.12,174.00,20.88,Wallet,Shipped,Marketplace,Rohan Mehta,DTDC,2,,106.54,67.46,0.3877,170.00,364.88
IN240100589,30-Jan-2024,CUST29412,Isha More,41,Guwahati,Assam,North East,Beauty & Personal Care,Face Wash,BEA-FAC569,2,187,374,No Coupon,0.00,0.12,374.00,44.88,UPI,Shipped,Mobile App,Manish Iyer,Blue Dart,5,,251.59,122.41,0.3273,101.00,519.88
IN240101655,30-Jan-2024,CUST88209,Yash Bansal,29,Chennai,Tamil Nadu,South,Books & Stationery,Kids Story Book,BOO-KID298,1,352,352,APPONLY,28.16,0.05,323.84,16.19,Wallet,Delivered,Mobile App,Sneha Kulkarni,Blue Dart,4,2,274.54,49.30,0.1522,173.00,513.03
IN240101760,30-Jan-2024,CUST91274,Isha Kumar,19,Hyderabad,Telangana,South,Fashion,Women Kurti,FAS-WOM644,4,2699,10796,PAYDAY15,1619.40,0.18,9176.60,1651.79,Credit Card,Delivered,Marketplace,Neha Patel,Delhivery,3,4,6501.30,2675.30,0.2915,179.00,11007.39
IN240102425,30-Jan-2024,CUST46048,Nisha Rathod,53,Nashik,Maharashtra,West,Beauty & Personal Care,Skin Cream,BEA-SKI324,1,1099,1099,No Coupon,0.00,0.12,1099.00,131.88,Credit Card,Shipped,Mobile App,Rohan Mehta,Xpressbees,1,,769.50,329.50,0.2998,111.00,1341.88
IN240100321,31-Jan-2024,CUST65749,Kabir Shaikh,44,Gurugram,Haryana,North,Fashion,Sneakers,FAS-SNE650,3,3799,11397,No Coupon,0.00,0.12,11397.00,1367.64,UPI,Delivered,Mobile App,Deepak Yadav,Shadowfax,4,4,8343.77,3053.23,0.2679,120.00,12884.64
IN240100452,31-Jan-2024,CUST43006,Kabir Kumar,42,Pune,Maharashtra,West,Electronics,Keyboard,ELE-KEY369,1,2899,2899,WELCOME100,100.00,0.18,2799.00,503.82,UPI,Delivered,Website,Swati Mishra,DTDC,4,5,2390.90,408.10,0.1458,137.00,3439.82
IN240101677,31-Jan-2024,CUST46575,Payal Kadam,34,Mysuru,Karnataka,South,Sports & Fitness,Dumbbell Set,SPO-DUM186,2,1799,3598,FREESHIP,0.00,0.12,3598.00,431.76,UPI,Delivered,Marketplace,Sagar Pawar,Shadowfax,6,4,2698.39,899.61,0.2500,155.00,4184.76
IN240200140,01-Feb-2024,CUST91637,Komal Malhotra,43,Jaipur,Rajasthan,North,Electronics,Tablet,ELE-TAB343,3,47099,141297,APPONLY,11303.76,0.12,129993.24,15599.19,UPI,Delivered,Mobile App,Sagar Pawar,DTDC,7,5,112387.32,17605.92,0.1354,65.00,145657.43
IN240200781,01-Feb-2024,CUST79909,Suresh Kulkarni,46,Nagpur,Maharashtra,West,Electronics,Tablet,ELE-TAB248,1,54799,54799,No Coupon,0.00,0.18,54799.00,9863.82,UPI,Delivered,Mobile App,Isha Gupta,Xpressbees,6,5,46998.06,7800.94,0.1424,81.00,64743.82
IN240200119,02-Feb-2024,CUST41136,Shaurya Gupta,45,Patna,Bihar,East,Grocery & Gourmet,Spices Combo,GRO-SPI143,2,614,1228,FESTIVE10,122.80,0.05,1105.20,55.26,Credit Card,Delivered,Website,Pooja Reddy,Delhivery,3,3,784.92,320.28,0.2898,79.00,1239.46
IN240200511,02-Feb-2024,CUST62990,Saanvi Pawar,31,Thiruvananthapuram,Kerala,South,Books & Stationery,Exam Prep Book,BOO-EXA371,1,292,292,DIWALI20,58.40,0.05,233.60,11.68,Debit Card,Shipped,Social Commerce,Tanvi Jadhav,India Post,4,,201.06,32.54,0.1393,139.00,384.28
IN240200595,02-Feb-2024,CUST88989,Sagar Ansari,47,Coimbatore,Tamil Nadu,South,Fashion,Jeans,FAS-JEA200,2,1699,3398,PAYDAY15,509.70,0.12,2888.30,346.60,Net Banking,Returned,Mobile App,Rahul Verma,Blue Dart,4,4,2189.83,698.47,0.2418,99.00,3333.90
IN240202355,02-Feb-2024,CUST79010,Isha Joshi,56,Gurugram,Haryana,North,Home & Kitchen,Mixer Grinder,HOM-MIX391,1,2899,2899,No Coupon,0.00,0.12,2899.00,347.88,COD,Delivered,Mobile App,Sagar Pawar,Xpressbees,5,2,2176.96,722.04,0.2491,78.00,3324.88
IN240202092,03-Feb-2024,CUST22035,Amit Dhawale,23,Guwahati,Assam,North East,Fashion,Handbag,FAS-HAN635,4,2799,11196,No Coupon,0.00,0.18,11196.00,2015.28,Debit Card,Delivered,Mobile App,Deepak Yadav,Delhivery,3,3,8112.15,3083.85,0.2754,131.00,13342.28
IN240202406,03-Feb-2024,CUST46720,Siddharth Dhawale,38,Noida,Uttar Pradesh,North,Mobiles & Accessories,Phone Cover,MOB-PHO138,2,264,528,No Coupon,0.00,0.18,528.00,95.04,UPI,Delivered,Mobile App,Deepak Yadav,Delhivery,7,2,408.02,119.98,0.2272,93.00,716.04
IN240200460,04-Feb-2024,CUST77043,Sai Kulkarni,57,Nashik,Maharashtra,West,Sports & Fitness,Dumbbell Set,SPO-DUM841,1,4199,4199,NEWYEAR10,419.90,0.12,3779.10,453.49,UPI,Delivered,Website,Sneha Kulkarni,Ecom Express,1,4,2918.81,860.29,0.2276,164.00,4396.59
IN240200757,04-Feb-2024,CUST74352,Deepak Mehta,31,Bengaluru,Karnataka,South,Home & Kitchen,Cookware Set,HOM-COO125,1,7499,7499,APPONLY,599.92,0.18,6899.08,1241.83,UPI,Delivered,Website,Rahul Verma,DTDC,2,3,4680.24,2218.84,0.3216,102.00,8242.91
IN240200933,04-Feb-2024,CUST95253,Manish Ansari,31,Bhopal,Madhya Pradesh,Central,Grocery & Gourmet,Basmati Rice 5kg,GRO-BAS758,1,856,856,PAYDAY15,128.40,0.12,727.60,87.31,UPI,Shipped,Mobile App,Vikram Singh,Delhivery,4,,585.98,141.62,0.1946,84.00,898.91
IN240200971,04-Feb-2024,CUST57933,Shruti Patel,20,Ahmedabad,Gujarat,West,Electronics,Tablet,ELE-TAB898,1,10699,10699,No Coupon,0.00,0.12,10699.00,1283.88,COD,Delivered,Website,Priya Nair,Shadowfax,3,3,9104.30,1594.70,0.1491,127.00,12109.88
IN240201468,04-Feb-2024,CUST47573,Sneha Khan,30,Hyderabad,Telangana,South,Sports & Fitness,Running Shoes,SPO-RUN443,2,7199,14398,No Coupon,0.00,0.12,14398.00,1727.76,COD,Cancelled,Mobile App,Manish Iyer,Delhivery,4,,10597.30,3800.70,0.2640,0.00,16125.76
IN240200845,05-Feb-2024,CUST61500,Sagar Tiwari,45,Guwahati,Assam,North East,Books & Stationery,Exam Prep Book,BOO-EXA396,3,595,1785,No Coupon,0.00,0.05,1785.00,89.25,Wallet,Delivered,Mobile App,Neha Patel,India Post,5,4,1172.70,612.30,0.3430,82.00,1956.25
IN240200849,05-Feb-2024,CUST43960,Meera Kadam,50,Chennai,Tamil Nadu,South,Beauty & Personal Care,Shampoo,BEA-SHA947,1,608,608,No Coupon,0.00,0.12,608.00,72.96,Wallet,Delivered,Mobile App,Sagar Pawar,Xpressbees,4,3,463.62,144.38,0.2375,98.00,778.96
IN240201148,05-Feb-2024,CUST18996,Yash Dhawale,45,Mysuru,Karnataka,South,Sports & Fitness,Dumbbell Set,SPO-DUM668,1,873,873,WELCOME100,100.00,0.18,773.00,139.14,Credit Card,Cancelled,Mobile App,Sneha Kulkarni,India Post,6,,575.08,197.92,0.2560,0.00,912.14
IN240201231,05-Feb-2024,CUST69412,Vivaan Singh,52,Pune,Maharashtra,West,Electronics,Bluetooth Speaker,ELE-BLU872,1,4199,4199,No Coupon,0.00,0.12,4199.00,503.88,COD,Delivered,Website,Nikhil Bansal,India Post,3,4,3154.88,1044.12,0.2487,61.00,4763.88
IN240202211,05-Feb-2024,CUST86217,Anika Mishra,36,Chennai,Tamil Nadu,South,Fashion,Saree,FAS-SAR175,1,1999,1999,FESTIVE10,199.90,0.18,1799.10,323.84,COD,Delivered,Marketplace,Pooja Reddy,Xpressbees,3,5,1159.96,639.14,0.3553,149.00,2271.94
IN240200207,06-Feb-2024,CUST34624,Aadhya Malhotra,33,Ahmedabad,Gujarat,West,Electronics,Bluetooth Speaker,ELE-BLU146,1,9799,9799,No Coupon,0.00,0.18,9799.00,1763.82,UPI,Shipped,Website,Rahul Verma,India Post,1,,7411.56,2387.44,0.2436,150.00,11712.82
IN240200496,06-Feb-2024,CUST68340,Kavya Bhatia,40,Vijayawada,Andhra Pradesh,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU325,1,5499,5499,FESTIVE10,549.90,0.18,4949.10,890.84,Credit Card,Delivered,Mobile App,Isha Gupta,Xpressbees,6,5,3975.87,973.23,0.1966,107.00,5946.94
IN240200612,06-Feb-2024,CUST30556,Janhavi Mishra,24,Bengaluru,Karnataka,South,Home & Kitchen,Mixer Grinder,HOM-MIX818,1,4799,4799,No Coupon,0.00,0.18,4799.00,863.82,UPI,Delivered,Website,Rahul Verma,Blue Dart,6,4,3436.86,1362.14,0.2838,78.00,5740.82
IN240200738,06-Feb-2024,CUST62695,Aarav Gupta,23,Chandigarh,Chandigarh,North,Electronics,LED TV,ELE-LED144,1,73599,73599,FESTIVE10,7359.90,0.18,66239.10,11923.04,Net Banking,Delivered,Mobile App,Swati Mishra,Shadowfax,5,3,55330.02,10909.08,0.1647,101.00,78263.14
IN240200516,07-Feb-2024,CUST40193,Amit Chauhan,18,Chennai,Tamil Nadu,South,Fashion,Handbag,FAS-HAN937,1,2499,2499,NEWYEAR10,249.90,0.12,2249.10,269.89,Credit Card,Delivered,Website,Kavya Deshmukh,Shadowfax,7,3,1554.07,695.03,0.3090,157.00,2675.99
IN240200337,08-Feb-2024,CUST49793,Isha Shaikh,38,Bengaluru,Karnataka,South,Sports & Fitness,Fitness Band,SPO-FIT125,1,4799,4799,No Coupon,0.00,0.12,4799.00,575.88,UPI,Returned,Website,Manish Iyer,Delhivery,2,5,3503.24,1295.76,0.2700,167.00,5541.88
IN240200931,08-Feb-2024,CUST72740,Riya Das,46,Mumbai,Maharashtra,West,Fashion,Sneakers,FAS-SNE481,2,1499,2998,WELCOME100,100.00,0.12,2898.00,347.76,Net Banking,Delivered,Mobile App,Rahul Verma,India Post,2,4,2059.83,838.17,0.2892,68.00,3313.76
IN240201326,08-Feb-2024,CUST94415,Vikram Gaikwad,49,Ranchi,Jharkhand,East,Fashion,Men T-Shirt,FAS-MEN225,1,1599,1599,No Coupon,0.00,0.12,1599.00,191.88,Credit Card,Delivered,Website,Manish Iyer,India Post,2,4,1012.47,586.53,0.3668,70.00,1860.88
IN240202099,09-Feb-2024,CUST11768,Pooja Nair,57,Lucknow,Uttar Pradesh,North,Electronics,Bluetooth Speaker,ELE-BLU701,1,8199,8199,FESTIVE10,819.90,0.12,7379.10,885.49,Debit Card,Delivered,Mobile App,Sagar Pawar,DTDC,4,5,6791.87,587.23,0.0796,62.00,8326.59
IN240200255,10-Feb-2024,CUST96261,Anaya Shinde,26,Bengaluru,Karnataka,South,Fashion,Men T-Shirt,FAS-MEN689,1,1799,1799,No Coupon,0.00,0.18,1799.00,323.82,Wallet,Delivered,Marketplace,Kavya Deshmukh,Xpressbees,4,4,1322.27,476.73,0.2650,94.00,2216.82
IN240200954,10-Feb-2024,CUST18386,Omkar Bhatia,50,Bhubaneswar,Odisha,East,Books & Stationery,Pen Set,BOO-PEN239,1,325,325,FESTIVE10,32.50,0.18,292.50,52.65,UPI,Delivered,Mobile App,Sneha Kulkarni,Delhivery,5,5,206.09,86.41,0.2954,100.00,445.15
IN240202172,10-Feb-2024,CUST30152,Pooja Shinde,31,Mumbai,Maharashtra,West,Home & Kitchen,Pressure Cooker,HOM-PRE656,2,1899,3798,No Coupon,0.00,0.18,3798.00,683.64,Credit Card,Delivered,Website,Swati Mishra,Ecom Express,2,4,2608.56,1189.44,0.3132,80.00,4561.64
IN240200665,11-Feb-2024,CUST84191,Meera Gupta,53,Delhi,Delhi,North,Electronics,Laptop,ELE-LAP205,1,61799,61799,No Coupon,0.00,0.12,61799.00,7415.88,Net Banking,Delivered,Mobile App,Amit Sharma,Blue Dart,1,4,48990.39,12808.61,0.2073,171.00,69385.88
IN240200245,12-Feb-2024,CUST35653,Aarav Singh,41,Gurugram,Haryana,North,Fashion,Saree,FAS-SAR338,1,4999,4999,MEGADEAL,899.82,0.18,4099.18,737.85,UPI,Delivered,Mobile App,Sagar Pawar,India Post,4,5,3511.41,587.77,0.1434,177.00,5014.03
IN240200398,12-Feb-2024,CUST37942,Swati Singh,42,Mysuru,Karnataka,South,Electronics,Laptop,ELE-LAP147,1,66799,66799,FREESHIP,0.00,0.12,66799.00,8015.88,Net Banking,Delivered,Website,Karan Malhotra,Shadowfax,7,3,49430.12,17368.88,0.2600,164.00,74978.88
IN240201253,13-Feb-2024,CUST18755,Akshay Saxena,30,Kochi,Kerala,South,Electronics,Bluetooth Speaker,ELE-BLU428,1,1599,1599,No Coupon,0.00,0.12,1599.00,191.88,Debit Card,Cancelled,Website,Neha Patel,Xpressbees,4,,1218.06,380.94,0.2382,0.00,1790.88
IN240201262,13-Feb-2024,CUST63730,Ishaan Kapoor,26,Pune,Maharashtra,West,Fashion,Handbag,FAS-HAN798,1,4199,4199,APPONLY,335.92,0.18,3863.08,695.35,Net Banking,Delivered,Mobile App,Priya Nair,India Post,6,5,2680.13,1182.95,0.3062,146.00,4704.43
IN240201613,13-Feb-2024,CUST21404,Rutuja Banerjee,33,Visakhapatnam,Andhra Pradesh,South,Electronics,Tablet,ELE-TAB964,1,33499,33499,FREESHIP,0.00,0.12,33499.00,4019.88,Wallet,Returned,Mobile App,Neha Patel,DTDC,3,1,26278.22,7220.78,0.2156,108.00,37626.88
IN240200185,14-Feb-2024,CUST85248,Sakshi Ansari,55,Kochi,Kerala,South,Home & Kitchen,Cookware Set,HOM-COO399,1,5099,5099,No Coupon,0.00,0.12,5099.00,611.88,UPI,Delivered,Website,Sagar Pawar,Delhivery,2,5,3603.81,1495.19,0.2932,144.00,5854.88
IN240201131,14-Feb-2024,CUST62487,Ishaan Qureshi,35,Guwahati,Assam,North East,Mobiles & Accessories,Power Bank,MOB-POW816,2,913,1826,No Coupon,0.00,0.18,1826.00,328.68,Credit Card,Returned,Mobile App,Swati Mishra,Shadowfax,4,3,1507.36,318.64,0.1745,140.00,2294.68
IN240201259,14-Feb-2024,CUST32158,Rahul Gaikwad,33,Mysuru,Karnataka,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU582,1,6999,6999,No Coupon,0.00,0.18,6999.00,1259.82,Net Banking,Delivered,Website,Karan Malhotra,India Post,1,3,5938.56,1060.44,0.1515,129.00,8387.82
IN240201406,14-Feb-2024,CUST63931,Krishna More,19,Noida,Uttar Pradesh,North,Fashion,Handbag,FAS-HAN240,1,2699,2699,No Coupon,0.00,0.12,2699.00,323.88,Credit Card,Delivered,Mobile App,Pooja Reddy,Xpressbees,1,3,1867.49,831.51,0.3081,161.00,3183.88
IN240201886,14-Feb-2024,CUST84282,Sai Reddy,39,Bhubaneswar,Odisha,East,Fashion,Women Kurti,FAS-WOM220,1,2299,2299,DIWALI20,459.80,0.12,1839.20,220.70,Credit Card,Cancelled,Website,Kavya Deshmukh,Blue Dart,4,,1450.26,388.94,0.2115,0.00,2059.90
IN240202010,15-Feb-2024,CUST12234,Swati Agarwal,34,Patna,Bihar,East,Mobiles & Accessories,Tempered Glass,MOB-TEM389,1,344,344,NEWYEAR10,34.40,0.18,309.60,55.73,Debit Card,Delivered,Mobile App,Tanvi Jadhav,Delhivery,4,4,294.97,14.63,0.0473,94.00,459.33
IN240202285,16-Feb-2024,CUST94716,Vihaan Patel,57,Jaipur,Rajasthan,North,Home & Kitchen,Mixer Grinder,HOM-MIX664,4,5999,23996,No Coupon,0.00,0.18,23996.00,4319.28,Net Banking,Delivered,Social Commerce,Karan Malhotra,Shadowfax,4,4,16960.73,7035.27,0.2932,167.00,28482.28
IN240200743,17-Feb-2024,CUST51310,Rahul Tiwari,19,Indore,Madhya Pradesh,Central,Fashion,Women Kurti,FAS-WOM982,1,792,792,PAYDAY15,118.80,0.18,673.20,121.18,COD,Returned,Marketplace,Nikhil Bansal,Xpressbees,3,3,578.66,94.54,0.1404,96.00,890.38
IN240201298,17-Feb-2024,CUST29638,Sakshi Patel,27,Noida,Uttar Pradesh,North,Electronics,Bluetooth Speaker,ELE-BLU265,1,7099,7099,DIWALI20,1419.80,0.18,5679.20,1022.26,Debit Card,Returned,Mobile App,Sagar Pawar,Shadowfax,3,5,5240.90,438.30,0.0772,159.00,6860.46
IN240201481,17-Feb-2024,CUST97960,Vivaan Malhotra,31,Visakhapatnam,Andhra Pradesh,South,Sports & Fitness,Running Shoes,SPO-RUN256,1,5999,5999,No Coupon,0.00,0.12,5999.00,719.88,UPI,Returned,Mobile App,Manish Iyer,Blue Dart,3,5,4384.37,1614.63,0.2691,71.00,6789.88
IN240201010,18-Feb-2024,CUST34367,Diya Chatterjee,23,Mumbai,Maharashtra,West,Books & Stationery,Kids Story Book,BOO-KID651,1,217,217,No Coupon,0.00,0.18,217.00,39.06,UPI,Cancelled,Website,Kavya Deshmukh,Xpressbees,3,,149.05,67.95,0.3131,0.00,256.06
IN240201233,18-Feb-2024,CUST26927,Anaya Ansari,48,Hyderabad,Telangana,South,Mobiles & Accessories,Tempered Glass,MOB-TEM713,1,582,582,FESTIVE10,58.20,0.12,523.80,62.86,Credit Card,Delivered,Marketplace,Priya Nair,India Post,4,5,436.97,86.83,0.1658,60.00,646.66
IN240202410,18-Feb-2024,CUST36458,Janhavi Sharma,19,Visakhapatnam,Andhra Pradesh,South,Beauty & Personal Care,Trimmer,BEA-TRI563,1,3799,3799,MEGADEAL,683.82,0.12,3115.18,373.82,Debit Card,Delivered,Website,Sagar Pawar,Blue Dart,6,5,2455.08,660.10,0.2119,107.00,3596.00
IN240200545,19-Feb-2024,CUST76714,Atharv Agarwal,25,Ludhiana,Punjab,North,Fashion,Sneakers,FAS-SNE690,1,2399,2399,No Coupon,0.00,0.18,2399.00,431.82,Credit Card,Delivered,Marketplace,Priya Nair,Ecom Express,4,3,1395.06,1003.94,0.4185,157.00,2987.82
IN240201382,19-Feb-2024,CUST87349,Aarav Patel,47,Jaipur,Rajasthan,North,Sports & Fitness,Cricket Bat,SPO-CRI680,1,4599,4599,PAYDAY15,689.85,0.18,3909.15,703.65,Net Banking,Delivered,Social Commerce,Anjali Joshi,Xpressbees,3,3,3405.04,504.11,0.1290,162.00,4774.80
IN240202209,19-Feb-2024,CUST17519,Sneha Malhotra,27,Surat,Gujarat,West,Mobiles & Accessories,Tempered Glass,MOB-TEM205,1,540,540,No Coupon,0.00,0.12,540.00,64.80,Wallet,Delivered,Mobile App,Sagar Pawar,Delhivery,5,4,419.40,120.60,0.2233,67.00,671.80
IN240201737,21-Feb-2024,CUST49686,Nisha Ghosh,26,Surat,Gujarat,West,Books & Stationery,Kids Story Book,BOO-KID220,3,371,1113,FREESHIP,0.00,0.05,1113.00,55.65,Credit Card,Shipped,Website,Priya Nair,India Post,7,,771.46,341.54,0.3069,90.00,1258.65
IN240202309,21-Feb-2024,CUST16587,Krishna Iyer,47,Nashik,Maharashtra,West,Electronics,Laptop,ELE-LAP540,1,115799,115799,FESTIVE10,11579.90,0.18,104219.10,18759.44,Credit Card,Delivered,Social Commerce,Tanvi Jadhav,Blue Dart,6,5,86139.30,18079.80,0.1735,97.00,123075.54
IN240200536,22-Feb-2024,CUST34219,Sakshi Chauhan,29,Guwahati,Assam,North East,Beauty & Personal Care,Shampoo,BEA-SHA123,1,530,530,PAYDAY15,79.50,0.12,450.50,54.06,Credit Card,Delivered,Mobile App,Vikram Singh,Ecom Express,5,4,353.70,96.80,0.2149,160.00,664.56
